Time,Chamber Pressure [Bar],N2 Pressure [Bar],Leakage Rate [Bar/Min],Wall Temp [C],Coolant In Temp [C],Coolant Out Temp [C],Injector Temp [C],Internal Temp [C],Pressure Temp [C],Rate of Temp Change [C/min],Heater On
06/17/2024 12:41:52.477 PM,5.009643555,0.3031787872,0.09752349555,22.79341698,38.23546982,37.8812561,22.17070007,21.8629055,21.41351891,23.91915594,1
06/17/2024 12:41:53.478 PM,5.074148178,0.3724609315,0.1550007761,23.29129601,38.22606277,37.8900032,22.17036438,21.87428665,21.42039299,26.90675785,1
06/17/2024 12:41:54.477 PM,4.971418381,0.3676831126,0.1142362952,23.57305145,38.23151779,37.89118958,22.17300987,21.8818512,21.42074013,25.61411471,1
06/17/2024 12:41:55.478 PM,4.959472656,0.3414041996,0.08541605622,24.19843102,38.26623535,37.90045929,22.17230034,21.90721321,21.42824173,28.23684888,1
06/17/2024 12:41:56.477 PM,5.066981316,0.3867963552,0.04400608316,24.90649796,38.32913208,37.9343605,22.17093658,21.95028114,21.43414497,39.04900979,1
06/17/2024 12:41:57.477 PM,5.000086784,0.3461820185,-0.05425787345,25.68521118,38.37944031,37.98397064,22.17196274,22.01272011,21.4428215,52.1890854,1
06/17/2024 12:41:58.477 PM,5.052646637,0.3055676818,-0.138535738,26.53375816,38.40688324,38.02174759,22.17146111,22.10285759,21.4487114,50.44708843,1
06/17/2024 12:41:59.477 PM,5.047868252,0.2649533451,-0.08094838262,26.98363876,38.41292572,38.04042816,22.17325783,22.15746498,21.45298958,40.89826019,1
06/17/2024 12:42:00.478 PM,5.052646637,0.3103454709,0.0002986271866,27.92766571,38.39681244,38.05973053,22.17477989,22.28736687,21.45987701,56.58296985,1
06/17/2024 12:42:01.478 PM,5.026366711,0.3151232898,-0.01107929368,28.92964363,38.39873505,38.05293274,22.17546654,22.45120621,21.46590614,67.55710579,1
06/17/2024 12:42:02.477 PM,5.090871334,0.3246798813,0.008291121572,29.9839325,38.43299103,38.06744385,22.17628098,22.65117836,21.47184944,57.17387307,1
06/17/2024 12:42:03.477 PM,5.076536655,0.2362845242,0.1089719161,30.52771568,38.45925903,38.08036804,22.17459106,22.76589203,21.4796505,47.45755694,1
06/17/2024 12:42:04.477 PM,5.014421463,0.3390142918,0.1800121963,31.65763855,38.48935318,38.11616516,22.17118263,23.03715134,21.48248482,52.01847525,1
06/17/2024 12:42:05.477 PM,5.07175827,0.2768978477,0.2051461488,32.82557297,38.51011658,38.14654922,22.17455673,23.35890961,21.49011993,64.040625,1
06/17/2024 12:42:06.477 PM,5.100428104,0.4417440891,0.3063003123,34.03788376,38.50432968,38.16158295,22.17626762,23.70405388,21.49745369,70.53436479,1
06/17/2024 12:42:07.477 PM,5.000086784,0.3509598076,0.2581402361,35.28533936,38.5355072,38.1715889,22.17612648,24.12988091,21.50507545,67.83609046,1
06/17/2024 12:42:08.477 PM,5.114762306,0.3151232898,0.2984036207,35.92328644,38.55792618,38.18084335,22.17702866,24.37459564,21.50942039,57.99503066,1
06/17/2024 12:42:09.477 PM,5.11715126,0.4465218782,0.2573484182,37.22088242,38.59019852,38.21632767,22.17547226,24.85040855,21.51580429,56.85277283,1
